gene	chr	strand	is_gxe	is_bg	n_small_indel	n_large_indel	n_SNP	n_sv_total	has_any_sv
Zm00001eb013220	chr1	+	False	True	4	0	17	21	True
Zm00001eb013230	chr1	+	False	True	4	1	40	45	True
Zm00001eb013240	chr1	+	False	True	7	0	34	41	True
Zm00001eb013250	chr1	-	False	True	1	3	7	11	True
Zm00001eb013270	chr1	+	False	True	0	0	0	0	False
Zm00001eb013300	chr1	+	False	True	1	0	4	5	True
Zm00001eb013340	chr1	+	False	True	1	0	6	7	True
Zm00001eb013360	chr1	+	False	True	5	0	17	22	True
Zm00001eb013370	chr1	-	False	True	3	1	14	18	True
Zm00001eb013460	chr1	+	False	True	1	0	0	1	True
Zm00001eb013480	chr1	+	False	True	7	0	23	30	True
Zm00001eb013490	chr1	-	False	True	4	1	14	19	True
Zm00001eb013500	chr1	+	True	False	1	2	18	21	True
Zm00001eb013510	chr1	+	False	True	5	0	28	33	True
Zm00001eb013590	chr1	+	False	True	0	0	0	0	False
Zm00001eb013610	chr1	-	False	True	8	1	18	27	True
Zm00001eb013620	chr1	-	False	True	2	0	28	30	True
Zm00001eb013640	chr1	+	False	True	3	0	16	19	True
Zm00001eb013650	chr1	-	False	True	7	2	15	24	True
Zm00001eb013660	chr1	-	False	True	8	0	18	26	True
Zm00001eb013690	chr1	-	False	True	2	0	7	9	True
Zm00001eb013700	chr1	-	False	True	3	0	3	6	True
Zm00001eb013710	chr1	+	False	True	1	0	4	5	True
Zm00001eb013720	chr1	+	False	True	9	1	24	34	True
Zm00001eb013730	chr1	+	False	True	0	1	1	2	True
Zm00001eb013740	chr1	-	False	True	5	0	19	24	True
Zm00001eb013750	chr1	+	False	True	5	0	23	28	True
Zm00001eb013760	chr1	-	False	True	6	2	35	43	True
Zm00001eb013780	chr1	-	False	True	4	2	16	22	True
Zm00001eb013880	chr1	-	False	True	10	0	16	26	True
Zm00001eb013900	chr1	-	False	True	10	2	60	72	True
Zm00001eb013940	chr1	+	False	True	1	0	15	16	True
Zm00001eb013970	chr1	-	False	True	8	1	31	40	True
Zm00001eb013980	chr1	+	False	True	6	1	35	42	True
Zm00001eb014030	chr1	+	False	True	6	0	38	44	True
Zm00001eb014050	chr1	-	False	True	3	0	4	7	True
Zm00001eb014490	chr1	-	True	False	12	0	30	42	True
Zm00001eb014500	chr1	-	False	True	8	0	30	38	True
Zm00001eb014600	chr1	+	True	False	3	1	42	46	True
Zm00001eb014630	chr1	+	False	True	3	0	4	7	True
Zm00001eb014640	chr1	+	False	True	4	1	7	12	True
Zm00001eb014740	chr1	+	False	True	1	0	1	2	True
Zm00001eb014810	chr1	-	False	True	2	1	6	9	True
Zm00001eb014820	chr1	-	False	True	0	1	6	7	True
Zm00001eb014830	chr1	-	False	True	3	1	29	33	True
Zm00001eb014850	chr1	+	False	True	0	0	5	5	True
Zm00001eb014860	chr1	+	False	True	3	0	6	9	True
Zm00001eb014870	chr1	-	False	True	2	2	7	11	True
Zm00001eb014890	chr1	+	False	True	0	0	9	9	True
Zm00001eb014900	chr1	+	False	True	4	1	22	27	True
Zm00001eb014960	chr1	+	False	True	0	0	0	0	False
Zm00001eb014970	chr1	+	False	True	2	0	3	5	True
Zm00001eb015010	chr1	+	False	True	2	1	8	11	True
Zm00001eb015040	chr1	+	False	True	5	0	37	42	True
Zm00001eb015050	chr1	-	False	True	2	0	11	13	True
Zm00001eb015060	chr1	+	False	True	3	0	13	16	True
Zm00001eb015070	chr1	+	False	True	1	1	11	13	True
Zm00001eb015130	chr1	+	False	True	1	0	2	3	True
Zm00001eb015170	chr1	+	False	True	4	1	15	20	True
Zm00001eb015210	chr1	-	False	True	9	1	12	22	True
Zm00001eb015220	chr1	+	False	True	0	0	0	0	False
Zm00001eb015230	chr1	-	False	True	1	0	0	1	True
Zm00001eb015260	chr1	+	False	True	7	0	14	21	True
Zm00001eb015270	chr1	+	False	True	3	0	5	8	True
Zm00001eb015290	chr1	-	False	True	4	2	8	14	True
Zm00001eb015310	chr1	-	False	True	12	0	11	23	True
Zm00001eb015320	chr1	+	False	True	0	1	1	2	True
Zm00001eb015330	chr1	+	False	True	5	0	10	15	True
Zm00001eb015340	chr1	+	False	True	7	1	26	34	True
Zm00001eb015380	chr1	+	False	True	4	1	6	11	True
Zm00001eb015400	chr1	-	False	True	6	1	8	15	True
Zm00001eb015420	chr1	+	False	True	3	0	5	8	True
Zm00001eb015440	chr1	+	False	True	5	0	8	13	True
Zm00001eb015470	chr1	-	False	True	1	0	1	2	True
Zm00001eb015510	chr1	-	False	True	2	0	9	11	True
Zm00001eb015540	chr1	-	False	True	1	1	3	5	True
Zm00001eb015570	chr1	-	False	True	4	1	0	5	True
Zm00001eb015620	chr1	-	False	True	16	0	29	45	True
Zm00001eb015630	chr1	-	False	True	1	0	0	1	True
Zm00001eb015660	chr1	+	False	True	4	1	10	15	True
Zm00001eb015680	chr1	-	False	True	8	1	24	33	True
Zm00001eb015690	chr1	-	False	True	2	4	15	21	True
Zm00001eb015720	chr1	+	False	True	2	0	7	9	True
Zm00001eb015730	chr1	-	False	True	5	1	17	23	True
Zm00001eb015750	chr1	+	False	True	9	0	17	26	True
Zm00001eb015760	chr1	-	False	True	10	0	42	52	True
Zm00001eb015790	chr1	+	False	True	0	0	1	1	True
Zm00001eb015800	chr1	-	False	True	9	2	48	59	True
Zm00001eb015840	chr1	+	False	True	0	0	0	0	False
Zm00001eb015860	chr1	-	False	True	2	2	9	13	True
Zm00001eb015880	chr1	-	False	True	6	0	11	17	True
Zm00001eb015890	chr1	+	False	True	12	0	34	46	True
Zm00001eb015900	chr1	-	False	True	4	0	10	14	True
Zm00001eb015910	chr1	+	False	True	10	0	28	38	True
Zm00001eb015920	chr1	+	False	True	3	0	5	8	True
Zm00001eb015930	chr1	+	False	True	3	0	3	6	True
Zm00001eb015940	chr1	+	False	True	6	0	27	33	True
Zm00001eb015950	chr1	+	False	True	5	0	16	21	True
Zm00001eb015960	chr1	-	False	True	1	1	5	7	True
Zm00001eb015990	chr1	-	False	True	1	0	3	4	True
Zm00001eb016000	chr1	-	False	True	0	0	4	4	True
Zm00001eb016020	chr1	+	False	True	0	0	3	3	True
Zm00001eb016110	chr1	+	False	True	0	0	0	0	False
Zm00001eb016180	chr1	+	False	True	7	0	17	24	True
Zm00001eb016190	chr1	+	False	True	0	0	0	0	False
Zm00001eb016200	chr1	-	False	True	4	1	6	11	True
Zm00001eb016320	chr1	+	False	True	3	1	32	36	True
Zm00001eb016330	chr1	+	False	True	9	1	18	28	True
Zm00001eb016400	chr1	+	False	True	1	0	9	10	True
Zm00001eb016410	chr1	-	True	False	4	0	14	18	True
Zm00001eb016420	chr1	-	False	True	0	0	2	2	True
Zm00001eb016570	chr1	-	False	True	0	0	1	1	True
Zm00001eb016600	chr1	+	False	True	0	0	0	0	False
Zm00001eb016620	chr1	-	False	True	5	0	3	8	True
Zm00001eb016640	chr1	+	False	True	0	1	4	5	True
Zm00001eb016660	chr1	-	False	True	1	0	15	16	True
Zm00001eb016670	chr1	+	False	True	2	1	9	12	True
Zm00001eb016740	chr1	-	False	True	3	0	6	9	True
Zm00001eb016760	chr1	-	False	True	0	0	0	0	False
Zm00001eb016800	chr1	+	False	True	3	0	2	5	True
Zm00001eb016830	chr1	-	False	True	0	0	2	2	True
Zm00001eb016850	chr1	+	False	True	0	0	1	1	True
Zm00001eb016930	chr1	-	True	False	3	1	9	13	True
Zm00001eb016960	chr1	+	False	True	5	3	33	41	True
Zm00001eb016990	chr1	+	False	True	0	0	3	3	True
Zm00001eb017000	chr1	+	False	True	6	1	14	21	True
Zm00001eb017040	chr1	+	False	True	0	0	1	1	True
Zm00001eb017060	chr1	-	False	True	2	0	1	3	True
Zm00001eb017070	chr1	+	False	True	0	0	1	1	True
Zm00001eb017080	chr1	-	False	True	9	0	19	28	True
Zm00001eb017130	chr1	-	False	True	6	0	66	72	True
Zm00001eb017140	chr1	+	False	True	0	0	0	0	False
Zm00001eb017150	chr1	-	False	True	0	0	0	0	False
Zm00001eb017200	chr1	+	False	True	1	0	1	2	True
Zm00001eb017260	chr1	+	False	True	9	0	26	35	True
Zm00001eb017310	chr1	-	False	True	8	0	25	33	True
Zm00001eb017320	chr1	-	False	True	4	0	16	20	True
Zm00001eb017340	chr1	-	False	True	6	3	37	46	True
Zm00001eb017350	chr1	-	False	True	11	0	34	45	True
Zm00001eb017400	chr1	-	False	True	1	1	12	14	True
Zm00001eb017430	chr1	-	False	True	0	0	0	0	False
Zm00001eb017550	chr1	+	False	True	1	1	12	14	True
Zm00001eb017600	chr1	+	False	True	3	0	4	7	True
Zm00001eb017630	chr1	+	False	True	0	1	1	2	True
Zm00001eb017680	chr1	+	False	True	0	0	6	6	True
Zm00001eb017690	chr1	+	False	True	1	1	19	21	True
Zm00001eb017730	chr1	-	False	True	12	1	28	41	True
Zm00001eb017760	chr1	-	False	True	1	0	0	1	True
Zm00001eb017790	chr1	-	False	True	0	0	1	1	True
Zm00001eb017800	chr1	+	False	True	0	0	1	1	True
Zm00001eb017830	chr1	-	False	True	6	2	27	35	True
Zm00001eb017850	chr1	+	False	True	3	0	17	20	True
Zm00001eb017910	chr1	+	False	True	0	0	6	6	True
Zm00001eb017920	chr1	+	False	True	8	2	19	29	True
Zm00001eb017970	chr1	-	False	True	4	2	8	14	True
Zm00001eb018010	chr1	+	False	True	0	0	5	5	True
Zm00001eb018020	chr1	-	False	True	4	2	8	14	True
Zm00001eb018200	chr1	-	False	True	0	1	7	8	True
Zm00001eb018270	chr1	-	False	True	5	0	8	13	True
Zm00001eb018300	chr1	-	False	True	2	3	8	13	True
Zm00001eb018320	chr1	-	True	False	5	3	22	30	True
Zm00001eb018350	chr1	-	False	True	5	0	37	42	True
Zm00001eb018360	chr1	+	False	True	4	0	26	30	True
Zm00001eb018380	chr1	+	False	True	8	0	9	17	True
Zm00001eb018420	chr1	-	False	True	3	0	23	26	True
Zm00001eb018430	chr1	+	False	True	2	0	5	7	True
Zm00001eb018520	chr1	+	False	True	2	0	12	14	True
Zm00001eb018690	chr1	+	False	True	0	0	1	1	True
Zm00001eb018700	chr1	+	False	True	0	0	0	0	False
Zm00001eb018720	chr1	+	False	True	0	0	0	0	False
Zm00001eb018730	chr1	+	False	True	6	0	16	22	True
Zm00001eb018750	chr1	+	False	True	1	0	6	7	True
Zm00001eb018810	chr1	+	False	True	9	0	35	44	True
Zm00001eb018830	chr1	+	False	True	2	1	4	7	True
Zm00001eb018850	chr1	+	False	True	1	0	1	2	True
Zm00001eb018860	chr1	-	False	True	6	3	24	33	True
Zm00001eb018870	chr1	-	False	True	11	1	39	51	True
Zm00001eb018900	chr1	-	False	True	0	0	0	0	False
Zm00001eb018930	chr1	-	False	True	8	1	10	19	True
Zm00001eb019030	chr1	+	False	True	5	1	22	28	True
Zm00001eb019040	chr1	-	False	True	1	0	21	22	True
Zm00001eb019160	chr1	-	False	True	12	0	49	61	True
Zm00001eb019240	chr1	+	False	True	5	0	13	18	True
Zm00001eb019250	chr1	-	False	True	0	0	9	9	True
Zm00001eb019260	chr1	+	False	True	0	1	5	6	True
Zm00001eb019290	chr1	+	False	True	0	0	0	0	False
Zm00001eb019330	chr1	+	False	True	1	1	9	11	True
Zm00001eb019350	chr1	+	False	True	0	0	16	16	True
Zm00001eb019370	chr1	+	False	True	3	0	17	20	True
Zm00001eb019420	chr1	-	False	True	0	0	0	0	False
Zm00001eb019440	chr1	-	False	True	0	0	1	1	True
Zm00001eb019460	chr1	+	False	True	4	1	11	16	True
Zm00001eb019470	chr1	-	False	True	0	1	5	6	True
Zm00001eb019510	chr1	+	False	True	6	0	27	33	True
Zm00001eb019520	chr1	+	False	True	7	1	8	16	True
Zm00001eb019530	chr1	+	False	True	0	0	1	1	True
Zm00001eb019570	chr1	-	False	True	6	2	25	33	True
Zm00001eb019630	chr1	+	False	True	4	0	12	16	True
Zm00001eb019650	chr1	-	False	True	0	0	0	0	False
Zm00001eb019780	chr1	+	False	True	6	0	14	20	True
Zm00001eb019800	chr1	-	False	True	4	0	4	8	True
Zm00001eb019830	chr1	-	False	True	10	1	19	30	True
Zm00001eb019840	chr1	-	False	True	13	0	23	36	True
Zm00001eb019850	chr1	+	False	True	7	1	13	21	True
Zm00001eb019880	chr1	-	False	True	12	1	44	57	True
Zm00001eb019890	chr1	+	False	True	6	1	21	28	True
Zm00001eb019900	chr1	+	False	True	0	0	1	1	True
Zm00001eb020040	chr1	-	False	True	15	1	56	72	True
Zm00001eb020060	chr1	+	False	True	0	0	0	0	False
Zm00001eb020100	chr1	-	False	True	7	0	13	20	True
Zm00001eb020110	chr1	-	False	True	4	2	23	29	True
Zm00001eb020120	chr1	+	False	True	8	1	4	13	True
Zm00001eb020130	chr1	-	False	True	0	1	2	3	True
Zm00001eb020150	chr1	-	False	True	0	0	3	3	True
Zm00001eb020170	chr1	-	False	True	1	0	0	1	True
Zm00001eb020180	chr1	+	False	True	0	0	1	1	True
Zm00001eb020250	chr1	-	False	True	1	1	8	10	True
Zm00001eb020260	chr1	+	False	True	9	0	49	58	True
Zm00001eb020280	chr1	+	False	True	0	0	0	0	False
Zm00001eb020330	chr1	+	False	True	3	0	6	9	True
Zm00001eb020350	chr1	-	False	True	14	3	48	65	True
Zm00001eb020360	chr1	-	False	True	5	0	23	28	True
Zm00001eb020370	chr1	-	False	True	5	2	44	51	True
Zm00001eb020390	chr1	+	False	True	1	0	7	8	True
Zm00001eb020400	chr1	+	False	True	6	0	19	25	True
Zm00001eb020410	chr1	-	False	True	11	0	31	42	True
Zm00001eb020450	chr1	+	False	True	5	0	14	19	True
Zm00001eb020460	chr1	+	False	True	4	0	9	13	True
Zm00001eb020500	chr1	+	False	True	2	1	9	12	True
Zm00001eb020600	chr1	+	False	True	2	0	11	13	True
Zm00001eb020660	chr1	-	False	True	8	1	21	30	True
Zm00001eb020680	chr1	-	False	True	11	1	18	30	True
Zm00001eb020690	chr1	+	False	True	6	0	28	34	True
Zm00001eb020780	chr1	-	False	True	7	1	24	32	True
Zm00001eb020970	chr1	+	False	True	1	0	4	5	True
Zm00001eb021010	chr1	-	False	True	4	1	18	23	True
Zm00001eb021020	chr1	-	False	True	3	1	14	18	True
Zm00001eb021030	chr1	-	False	True	2	1	6	9	True
Zm00001eb021040	chr1	-	False	True	7	0	33	40	True
Zm00001eb021070	chr1	-	False	True	3	1	13	17	True
Zm00001eb021140	chr1	+	False	True	8	0	30	38	True
Zm00001eb021210	chr1	-	False	True	1	1	1	3	True
Zm00001eb021240	chr1	-	False	True	0	0	1	1	True
Zm00001eb021270	chr1	-	False	True	1	0	0	1	True
Zm00001eb021290	chr1	-	False	True	1	1	7	9	True
Zm00001eb021300	chr1	+	False	True	3	0	6	9	True
Zm00001eb021310	chr1	+	False	True	5	0	7	12	True
Zm00001eb021320	chr1	-	False	True	3	0	11	14	True
Zm00001eb021340	chr1	-	False	True	0	0	5	5	True
Zm00001eb021350	chr1	+	False	True	4	0	8	12	True
Zm00001eb021360	chr1	-	False	True	10	2	15	27	True
Zm00001eb021380	chr1	+	False	True	5	0	11	16	True
Zm00001eb021590	chr1	-	False	True	8	1	32	41	True
Zm00001eb021600	chr1	+	False	True	1	0	4	5	True
Zm00001eb021660	chr1	+	False	True	0	0	4	4	True
Zm00001eb021710	chr1	+	False	True	8	1	18	27	True
Zm00001eb021720	chr1	+	False	True	7	1	34	42	True
Zm00001eb021760	chr1	+	False	True	0	0	0	0	False
Zm00001eb021790	chr1	-	False	True	14	0	29	43	True
Zm00001eb021800	chr1	+	False	True	3	0	3	6	True
Zm00001eb021820	chr1	+	False	True	0	1	1	2	True
Zm00001eb021880	chr1	+	False	True	4	3	32	39	True
Zm00001eb021890	chr1	+	False	True	0	1	4	5	True
Zm00001eb021900	chr1	-	False	True	3	1	6	10	True
Zm00001eb021940	chr1	-	False	True	4	1	27	32	True
Zm00001eb021970	chr1	-	False	True	23	0	16	39	True
Zm00001eb021990	chr1	-	False	True	4	0	8	12	True
Zm00001eb022040	chr1	+	False	True	3	1	11	15	True
Zm00001eb022050	chr1	+	False	True	13	1	27	41	True
Zm00001eb022080	chr1	-	False	True	9	2	22	33	True
Zm00001eb022120	chr1	+	False	True	0	0	6	6	True
Zm00001eb022130	chr1	-	False	True	7	0	27	34	True
Zm00001eb022160	chr1	-	False	True	6	3	55	64	True
Zm00001eb022210	chr1	-	False	True	11	0	38	49	True
Zm00001eb022230	chr1	+	False	True	1	0	2	3	True
Zm00001eb022240	chr1	-	False	True	2	1	9	12	True
Zm00001eb022280	chr1	-	False	True	9	0	11	20	True
Zm00001eb022330	chr1	+	False	True	4	0	14	18	True
Zm00001eb022360	chr1	-	False	True	12	0	24	36	True
Zm00001eb022390	chr1	-	False	True	6	1	25	32	True
Zm00001eb022400	chr1	-	False	True	6	1	28	35	True
Zm00001eb022440	chr1	+	False	True	1	0	3	4	True
Zm00001eb022570	chr1	-	False	True	3	3	29	35	True
Zm00001eb022580	chr1	-	False	True	16	2	20	38	True
Zm00001eb022630	chr1	-	False	True	7	0	10	17	True
Zm00001eb022650	chr1	-	False	True	3	0	14	17	True
Zm00001eb022660	chr1	+	False	True	3	0	13	16	True
Zm00001eb022670	chr1	+	False	True	0	0	2	2	True
Zm00001eb022680	chr1	-	False	True	6	2	23	31	True
Zm00001eb022740	chr1	+	False	True	3	0	37	40	True
Zm00001eb022750	chr1	-	False	True	6	0	21	27	True
Zm00001eb022820	chr1	+	False	True	0	1	2	3	True
Zm00001eb022830	chr1	+	False	True	1	1	8	10	True
Zm00001eb022940	chr1	+	False	True	2	0	9	11	True
Zm00001eb023010	chr1	-	False	True	2	0	2	4	True
Zm00001eb023020	chr1	+	False	True	1	0	0	1	True
Zm00001eb023080	chr1	-	False	True	2	1	22	25	True
Zm00001eb023110	chr1	-	False	True	1	0	0	1	True
Zm00001eb023120	chr1	+	False	True	4	0	8	12	True
Zm00001eb023130	chr1	-	False	True	7	0	15	22	True
Zm00001eb023140	chr1	+	False	True	6	0	14	20	True
Zm00001eb023220	chr1	+	False	True	8	0	15	23	True
Zm00001eb023230	chr1	-	False	True	1	1	11	13	True
Zm00001eb023240	chr1	-	False	True	6	2	19	27	True
Zm00001eb023270	chr1	+	False	True	5	0	16	21	True
Zm00001eb023500	chr1	+	False	True	4	2	23	29	True
Zm00001eb023510	chr1	+	False	True	5	2	17	24	True
Zm00001eb023520	chr1	-	False	True	0	0	1	1	True
Zm00001eb023590	chr1	+	False	True	3	0	9	12	True
Zm00001eb023620	chr1	+	False	True	2	1	3	6	True
Zm00001eb023650	chr1	+	False	True	1	0	3	4	True
Zm00001eb023660	chr1	+	False	True	1	0	2	3	True
Zm00001eb023740	chr1	-	False	True	0	0	0	0	False
Zm00001eb023780	chr1	+	False	True	4	1	24	29	True
Zm00001eb023810	chr1	+	False	True	6	0	13	19	True
Zm00001eb023830	chr1	-	False	True	0	0	2	2	True
Zm00001eb023860	chr1	+	False	True	4	0	14	18	True
Zm00001eb023870	chr1	+	False	True	3	0	17	20	True
Zm00001eb023910	chr1	+	False	True	1	0	1	2	True
Zm00001eb023950	chr1	-	False	True	0	0	0	0	False
Zm00001eb024030	chr1	+	False	True	7	2	18	27	True
Zm00001eb024120	chr1	-	False	True	6	1	12	19	True
Zm00001eb024130	chr1	-	False	True	14	0	51	65	True
Zm00001eb024180	chr1	-	False	True	0	0	0	0	False
Zm00001eb024190	chr1	+	False	True	2	0	1	3	True
Zm00001eb024210	chr1	+	False	True	0	0	3	3	True
Zm00001eb024240	chr1	+	False	True	0	0	1	1	True
Zm00001eb024260	chr1	-	False	True	0	0	1	1	True
Zm00001eb024330	chr1	-	False	True	6	0	14	20	True
Zm00001eb024440	chr1	-	False	True	0	0	0	0	False
Zm00001eb024460	chr1	+	False	True	0	0	2	2	True
Zm00001eb024490	chr1	-	False	True	0	1	1	2	True
Zm00001eb024550	chr1	-	False	True	1	0	1	2	True
Zm00001eb024560	chr1	+	False	True	0	0	0	0	False
Zm00001eb024890	chr1	-	False	True	0	1	3	4	True
Zm00001eb024900	chr1	+	False	True	0	0	0	0	False
Zm00001eb024920	chr1	-	False	True	5	1	19	25	True
Zm00001eb024960	chr1	-	False	True	3	1	41	45	True
Zm00001eb025030	chr1	+	False	True	0	0	0	0	False
Zm00001eb025040	chr1	-	False	True	4	0	10	14	True
Zm00001eb025100	chr1	+	False	True	0	0	0	0	False
Zm00001eb025110	chr1	-	False	True	2	1	4	7	True
Zm00001eb025140	chr1	-	False	True	8	1	30	39	True
Zm00001eb025150	chr1	-	False	True	7	0	27	34	True
Zm00001eb025470	chr1	+	False	True	4	1	16	21	True
Zm00001eb025500	chr1	-	False	True	2	2	15	19	True
Zm00001eb025510	chr1	-	False	True	5	1	33	39	True
Zm00001eb025550	chr1	-	False	True	7	2	16	25	True
Zm00001eb025560	chr1	-	False	True	3	1	6	10	True
Zm00001eb025620	chr1	-	False	True	5	0	32	37	True
Zm00001eb025640	chr1	+	False	True	5	0	9	14	True
Zm00001eb025650	chr1	-	False	True	1	1	6	8	True
Zm00001eb025670	chr1	-	False	True	0	1	21	22	True
Zm00001eb025700	chr1	+	False	True	0	1	6	7	True
Zm00001eb025730	chr1	+	False	True	4	1	31	36	True
Zm00001eb025760	chr1	+	False	True	4	0	5	9	True
Zm00001eb025780	chr1	-	False	True	3	0	10	13	True
Zm00001eb025790	chr1	-	False	True	0	0	0	0	False
Zm00001eb025800	chr1	+	False	True	1	0	2	3	True
Zm00001eb025900	chr1	+	False	True	7	0	13	20	True
Zm00001eb025910	chr1	-	False	True	0	0	0	0	False
Zm00001eb026030	chr1	-	False	True	0	0	2	2	True
Zm00001eb026640	chr1	-	False	True	2	0	15	17	True
Zm00001eb026650	chr1	-	False	True	2	0	8	10	True
Zm00001eb026710	chr1	-	False	True	0	0	2	2	True
Zm00001eb026930	chr1	+	False	True	1	0	1	2	True
Zm00001eb027100	chr1	-	False	True	1	0	0	1	True
Zm00001eb027200	chr1	-	False	True	1	0	0	1	True
Zm00001eb027340	chr1	-	False	True	0	0	0	0	False
Zm00001eb027750	chr1	+	False	True	1	0	1	2	True
Zm00001eb027820	chr1	+	False	True	0	0	0	0	False
Zm00001eb027860	chr1	+	False	True	1	0	1	2	True
Zm00001eb027880	chr1	-	False	True	3	1	1	5	True
Zm00001eb027900	chr1	-	False	True	10	0	29	39	True
Zm00001eb027920	chr1	-	False	True	1	0	1	2	True
Zm00001eb027940	chr1	+	False	True	0	0	1	1	True
Zm00001eb027950	chr1	-	False	True	1	1	6	8	True
Zm00001eb028000	chr1	-	False	True	3	0	12	15	True
Zm00001eb028020	chr1	+	False	True	5	0	8	13	True
Zm00001eb028030	chr1	+	False	True	1	0	11	12	True
Zm00001eb028060	chr1	-	False	True	1	1	31	33	True
Zm00001eb028110	chr1	+	False	True	1	0	18	19	True
Zm00001eb028170	chr1	+	False	True	1	0	9	10	True
Zm00001eb028190	chr1	-	False	True	6	1	38	45	True
Zm00001eb028210	chr1	+	False	True	1	0	6	7	True
Zm00001eb028220	chr1	-	False	True	0	0	7	7	True
Zm00001eb028250	chr1	-	False	True	1	0	12	13	True
Zm00001eb028270	chr1	+	False	True	3	0	10	13	True
Zm00001eb028280	chr1	+	False	True	2	0	5	7	True
Zm00001eb028290	chr1	-	False	True	2	1	3	6	True
Zm00001eb028310	chr1	+	False	True	0	0	4	4	True
Zm00001eb028370	chr1	+	False	True	0	0	5	5	True
Zm00001eb028380	chr1	-	False	True	2	0	3	5	True
Zm00001eb028390	chr1	-	False	True	1	0	2	3	True
Zm00001eb028420	chr1	+	False	True	0	0	3	3	True
Zm00001eb028430	chr1	+	False	True	0	0	4	4	True
Zm00001eb028440	chr1	-	False	True	4	0	19	23	True
Zm00001eb028450	chr1	+	False	True	4	0	13	17	True
Zm00001eb028490	chr1	-	False	True	1	0	6	7	True
Zm00001eb028500	chr1	+	False	True	2	1	6	9	True
Zm00001eb028510	chr1	+	False	True	4	0	6	10	True
Zm00001eb028520	chr1	+	False	True	0	0	0	0	False
Zm00001eb028570	chr1	+	False	True	5	2	17	24	True
Zm00001eb028670	chr1	-	False	True	2	1	5	8	True
Zm00001eb028690	chr1	-	False	True	0	1	2	3	True
Zm00001eb028710	chr1	+	False	True	0	1	1	2	True
Zm00001eb028740	chr1	+	False	True	3	0	15	18	True
Zm00001eb028750	chr1	+	False	True	3	0	8	11	True
Zm00001eb028820	chr1	-	False	True	0	0	1	1	True
Zm00001eb028860	chr1	+	False	True	2	1	7	10	True
Zm00001eb028930	chr1	+	False	True	0	0	2	2	True
Zm00001eb028940	chr1	+	False	True	3	2	11	16	True
Zm00001eb028980	chr1	+	False	True	0	1	2	3	True
Zm00001eb028990	chr1	-	False	True	8	0	50	58	True
Zm00001eb029010	chr1	+	False	True	3	0	24	27	True
Zm00001eb029020	chr1	-	False	True	4	1	34	39	True
Zm00001eb029040	chr1	-	False	True	0	0	3	3	True
Zm00001eb029080	chr1	+	False	True	4	1	18	23	True
Zm00001eb029200	chr1	+	False	True	2	1	8	11	True
Zm00001eb029250	chr1	-	False	True	1	0	6	7	True
Zm00001eb029330	chr1	-	False	True	7	0	12	19	True
Zm00001eb029380	chr1	+	False	True	0	0	0	0	False
Zm00001eb029390	chr1	+	False	True	3	0	21	24	True
Zm00001eb029410	chr1	+	False	True	1	2	11	14	True
Zm00001eb029510	chr1	-	False	True	0	0	1	1	True
Zm00001eb029530	chr1	+	False	True	0	0	3	3	True
Zm00001eb029710	chr1	+	False	True	2	0	9	11	True
Zm00001eb029740	chr1	-	False	True	1	0	1	2	True
Zm00001eb029780	chr1	+	False	True	2	0	9	11	True
Zm00001eb029960	chr1	+	False	True	0	1	3	4	True
Zm00001eb029970	chr1	+	False	True	7	3	35	45	True
Zm00001eb029990	chr1	+	False	True	16	0	26	42	True
Zm00001eb030010	chr1	-	False	True	6	1	20	27	True
Zm00001eb030050	chr1	-	False	True	8	0	41	49	True
Zm00001eb030110	chr1	-	False	True	5	2	28	35	True
Zm00001eb030170	chr1	-	False	True	2	2	12	16	True
Zm00001eb030190	chr1	+	False	True	7	1	19	27	True
Zm00001eb030210	chr1	+	False	True	1	1	3	5	True
Zm00001eb030220	chr1	+	False	True	0	0	4	4	True
Zm00001eb030250	chr1	-	False	True	1	2	26	29	True
Zm00001eb030310	chr1	+	False	True	1	0	6	7	True
Zm00001eb030390	chr1	+	False	True	0	0	0	0	False
Zm00001eb030410	chr1	+	False	True	8	1	54	63	True
Zm00001eb030420	chr1	+	False	True	7	1	66	74	True
Zm00001eb030550	chr1	+	False	True	1	0	9	10	True
Zm00001eb030570	chr1	-	False	True	3	0	12	15	True
Zm00001eb030710	chr1	-	False	True	1	0	1	2	True
Zm00001eb030880	chr1	+	False	True	0	0	0	0	False
Zm00001eb030890	chr1	+	False	True	0	0	0	0	False
Zm00001eb030950	chr1	+	False	True	0	0	0	0	False
Zm00001eb030970	chr1	-	False	True	0	0	0	0	False
Zm00001eb031210	chr1	+	False	True	10	0	46	56	True
Zm00001eb031220	chr1	-	False	True	2	1	6	9	True
Zm00001eb031340	chr1	+	False	True	0	0	1	1	True
Zm00001eb031360	chr1	+	False	True	0	0	1	1	True
Zm00001eb031400	chr1	-	False	True	7	3	19	29	True
Zm00001eb031410	chr1	-	False	True	1	0	6	7	True
Zm00001eb031520	chr1	+	False	True	1	0	5	6	True
Zm00001eb031590	chr1	-	False	True	0	0	0	0	False
Zm00001eb031650	chr1	-	False	True	11	1	17	29	True
Zm00001eb031660	chr1	-	False	True	2	0	5	7	True
Zm00001eb031670	chr1	-	False	True	19	0	62	81	True
Zm00001eb031680	chr1	+	False	True	6	0	32	38	True
Zm00001eb031690	chr1	-	False	True	5	1	19	25	True
